file,utterance_id,stt_transcript,llm_response,tts_output_path,stt_latency_s,llm_latency_s,tts_latency_s,total_latency_s,wer,cer,error
2360_audio02.wav,audio02,I need a simple travel umrah but include Madinah visit.,"Sebagian besar paket Umrah reguler sudah menyertakan kunjungan ke Madinah dalam jadwalnya. Anda dapat mencari paket ""Umrah Ekonomi"" dari agen resmi yang terdaftar di Kemenag untuk pilihan yang lebih simpel dan terjangkau.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2360_audio02_response.wav,4.752,28.99,11.716,45.463,0.7778,0.4583,
2360_audio03.wav,audio03,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.761,1.318,,,0.0909,0.0179,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2360_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar.,"Anda dapat mengajukan visa melalui agen perjalanan umrah resmi atau secara mandiri melalui platform Nusuk. Langkahnya meliputi penyiapan dokumen seperti paspor dan foto, pengisian formulir online, serta penyelesaian pembayaran secara digital melalui platform tersebut.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2360_audio04_response.wav,4.677,16.841,12.437,33.96,0.1,0.0217,
2360_audio05.wav,audio05,"Ya akhi, uridu bukflaik ila jeddah al usbughal qadim. Hal bisa bantu ajidah afdal skidul warihlatan mubasyurah.",Saya tidak dapat melakukan pemesanan tiket atau mencari jadwal penerbangan secara langsung. Silakan cek jadwal penerbangan langsung ke Jeddah minggu depan melalui aplikasi seperti Traveloka atau situs resmi maskapai.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2360_audio05_response.wav,5.307,31.206,11.618,48.137,0.5263,0.1837,
2360_audio06.wav,audio06,Uridu arrange transport min jeddah ila Madinah Gadan.,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat memesan tiket Kereta Cepat Haramain melalui situs resminya untuk perjalanan tercepat, atau menggunakan layanan taksi seperti Uber dan Careem.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2360_audio06_response.wav,4.722,25.426,11.911,42.088,0.125,0.0435,
2360_audio07.wav,audio07,Book flight ke Jeddah lalu lanjut ke Madinah. Schedule terbaik kapan?,"Saya tidak dapat melakukan pemesanan tiket secara langsung. Namun, banyak jamaah menyarankan untuk mengunjungi Madinah terlebih dahulu agar Anda bisa beristirahat sebelum fokus melakukan ibadah Umrah di Makkah.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2360_audio07_response.wav,4.796,24.569,11.795,41.165,0.1818,0.0345,
2360_audio10.wav,audio10,What is the difference between umrah and hajj in Islam?,"Haji adalah rukun Islam yang wajib dilakukan pada waktu tertentu dan mencakup ritual wukuf di Arafat, sedangkan Umrah dapat dilakukan kapan saja tanpa wukuf. Perbedaan utamanya terletak pada waktu pelaksanaan dan kelengkapan rangkaian ritual ibadahnya.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2360_audio10_response.wav,4.729,26.798,12.056,43.588,1.1111,0.7826,
2360_audio11.wav,audio11,Why fasting in Ramadan is necessary for Muslims?,"Puasa Ramadan bertujuan untuk meningkatkan ketakwaan kepada Allah SWT dan membersihkan jiwa. Selain itu, ibadah ini melatih disiplin diri serta menumbuhkan rasa empati terhadap sesama yang sedang mengalami kesulitan.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2360_audio11_response.wav,4.768,27.118,11.504,43.394,0.75,0.575,
2360_audio14.wav,audio14,How to Prepare Dokumen Umroh Dari Indonesia Dengan Benar,"Siapkan paspor dengan masa berlaku minimal 6 bulan, visa umrah, serta sertifikat vaksinasi yang diwajibkan. Pastikan juga dokumen pendukung seperti KTP dan pas foto terbaru sudah lengkap untuk mempermudah proses administrasi Anda.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2360_audio14_response.wav,4.712,20.352,11.873,36.941,0.1111,0.0208,
2362_audio01.wav,audio01,[ERROR] Transcription file not found,,,2.688,,,,,,[ERROR] Transcription file not found
2362_audio02.wav,audio02,[ERROR] Transcription file not found,,,2.617,,,,,,[ERROR] Transcription file not found
2362_audio03.wav,audio03,[ERROR] Transcription file not found,,,2.638,,,,,,[ERROR] Transcription file not found
2362_audio04.wav,audio04,[ERROR] Transcription file not found,,,2.615,,,,,,[ERROR] Transcription file not found
2362_audio05.wav,audio05,[ERROR] Transcription file not found,,,2.633,,,,,,[ERROR] Transcription file not found
2362_audio06.wav,audio06,[ERROR] Transcription file not found,,,2.726,,,,,,[ERROR] Transcription file not found
2362_audio07.wav,audio07,[ERROR] Transcription file not found,,,2.641,,,,,,[ERROR] Transcription file not found
2362_audio11.wav,audio11,[ERROR] Transcription file not found,,,2.653,,,,,,[ERROR] Transcription file not found
2362_audio15.wav,audio15,[ERROR] Transcription file not found,,,2.63,,,,,,[ERROR] Transcription file not found
2362_audio17.wav,audio17,[ERROR] Transcription file not found,,,2.753,,,,,,[ERROR] Transcription file not found
2362_audio20.wav,audio20,[ERROR] Transcription file not found,,,2.636,,,,,,[ERROR] Transcription file not found
2363_audio01.wav,audio01,"I want to book flight in the next week.
 I can help schedule.",Saya tidak dapat melakukan pemesanan tiket atau menyusun jadwal penerbangan secara langsung. Silakan gunakan aplikasi perjalanan seperti Traveloka atau kunjungi situs resmi maskapai untuk mengecek jadwal dan memesan penerbangan Anda minggu depan.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2363_audio01_response.wav,4.674,24.047,12.349,41.076,1.0,0.5926,
2363_audio02.wav,audio02,"I need simple travel, but include Madinah visit.","Sebagian besar paket Umrah reguler sudah mencakup kunjungan ke Madinah dalam jadwal perjalanannya. Anda dapat mencari paket ""Umrah Ekonomi"" dari agen resmi yang terdaftar di Kemenag untuk pilihan yang lebih simpel dan terjangkau.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2363_audio02_response.wav,4.688,15.946,11.435,32.073,0.7778,0.5417,
2363_audio03.wav,audio03,"Can you help?
 I arrange transport
 from Jeddah to Madinah tomorrow.","Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda bisa memesan tiket Kereta Cepat Haramain melalui situs resminya untuk perjalanan tercepat, atau menggunakan layanan taksi seperti Uber dan Careem.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2363_audio03_response.wav,4.677,18.923,11.437,35.043,0.4545,0.1786,
2363_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar.,"Anda dapat mengajukan visa melalui agen perjalanan resmi atau secara mandiri melalui portal Nusuk. Langkahnya meliputi pengisian data diri secara online, pengunggahan dokumen seperti paspor dan foto, serta penyelesaian pembayaran secara digital melalui platform tersebut.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2363_audio04_response.wav,4.688,14.699,12.303,31.696,0.1,0.0217,
2363_audio05.wav,audio05,"Ya Akhi, uridu book flight ila jaddah al-usbu al-qidam
 Hal bisa bantu ajidah afdal skedul warihlatan mubasyirah",Saya tidak dapat melakukan pemesanan tiket atau mencari jadwal penerbangan secara langsung. Anda dapat mengecek jadwal penerbangan langsung ke Jeddah minggu depan melalui aplikasi perjalanan seperti Traveloka atau situs resmi maskapai.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2363_audio05_response.wav,5.188,18.104,11.522,34.822,0.4737,0.1224,
2363_audio06.wav,audio06,Uridu arranged transport min Jeddah ila Madinah Ghadan,"Anda dapat memesan tiket Kereta Cepat Haramain melalui situs atau aplikasi resminya untuk perjalanan yang paling cepat dan nyaman. Sebagai alternatif, Anda juga bisa menggunakan layanan taksi seperti Uber atau Careem untuk fleksibilitas lebih.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2363_audio06_response.wav,4.712,16.183,11.399,32.298,0.125,0.0217,
2363_audio07.wav,audio07,"Book flag ke Jeddah, lanjut ke Madinah, schedule terbaik kapan?","Saya tidak dapat melakukan pemesanan tiket secara langsung. Namun, banyak jamaah menyarankan untuk mengunjungi Madinah terlebih dahulu agar dapat beristirahat sebelum fokus melaksanakan ibadah Umrah di Makkah.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2363_audio07_response.wav,5.195,34.514,12.009,51.723,0.3636,0.1379,
2363_audio10.wav,audio10,What is the difference between umrah and haji in Islam?,"Haji adalah rukun Islam yang wajib dilakukan pada waktu tertentu dan mencakup ritual wukuf di Arafat, sedangkan Umrah dapat dilakukan kapan saja tanpa ritual wukuf. Perbedaan utamanya terletak pada waktu pelaksanaan dan kelengkapan rangkaian ritual ibadahnya.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2363_audio10_response.wav,4.779,16.595,13.367,34.747,1.1111,0.7826,
2363_audio11.wav,audio11,The fasting in Ramadan is important to Muslims.,"Benar, puasa Ramadan sangat penting untuk meningkatkan ketakwaan dan disiplin diri bagi umat Muslim. Ibadah ini juga berfungsi sebagai sarana pembersihan jiwa serta menumbuhkan rasa empati terhadap sesama.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2363_audio11_response.wav,4.815,18.863,11.941,35.622,0.75,0.55,
2363_audio14.wav,audio14,How to Prepare Dokumen Umrah Dari Indonesia Dengan Benar,"Siapkan paspor dengan masa berlaku minimal 6 bulan, visa umrah, serta sertifikat vaksinasi yang diwajibkan. Pastikan juga dokumen pendukung seperti KTP, pas foto terbaru, dan tiket pesawat sudah lengkap untuk kelancaran administrasi Anda.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2363_audio14_response.wav,4.835,32.883,12.222,49.945,0.0,0.0,
2364_audio01.wav,audio01,"I want to book fly in the next week, I can help schedule",Saya tidak dapat melakukan pemesanan tiket atau menyusun jadwal secara langsung. Silakan gunakan aplikasi perjalanan seperti Traveloka atau situs resmi maskapai untuk mengecek dan memesan penerbangan Anda minggu depan.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2364_audio01_response.wav,4.773,17.759,11.623,34.161,1.0909,0.6296,
2364_audio02.wav,audio02,I need travel umrah simple but include Madinah visit,"Sebagian besar paket Umrah reguler sudah menyertakan kunjungan ke Madinah dalam jadwal perjalanannya. Anda dapat mencari paket ""Umrah Ekonomi"" dari agen resmi yang terdaftar di Kemenag untuk pilihan yang lebih simpel dan terjangkau.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2364_audio02_response.wav,4.728,20.318,12.764,37.817,0.3333,0.25,
2364_audio03.wav,audio03,Can you help me arrange transport from Jeddah to Madinah tomorrow?,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat memesan tiket Kereta Cepat Haramain melalui situs resminya untuk perjalanan tercepat, atau menggunakan layanan taksi seperti Uber dan Careem.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2364_audio03_response.wav,4.726,15.897,11.651,32.279,0.3636,0.1786,
2364_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,"Anda dapat mengajukan visa melalui agen perjalanan resmi atau secara mandiri melalui portal Nusuk. Langkahnya meliputi pengisian formulir online, pengunggahan dokumen seperti paspor dan foto, serta penyelesaian pembayaran secara digital.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2364_audio04_response.wav,4.76,18.131,12.387,35.283,0.0,0.0,
2364_audio05.wav,audio05,"Ya ahi, huridu buk flaik ila jeddah al-usbu al-qadim.
 Hal bisa bantu ajidah afdal skedul wa rihlatan mubashiroh?",Saya tidak dapat melakukan pemesanan tiket atau mencarikan jadwal penerbangan secara langsung. Silakan gunakan aplikasi perjalanan seperti Traveloka atau situs resmi maskapai untuk mengecek jadwal penerbangan langsung ke Jeddah pada minggu depan.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2364_audio05_response.wav,5.271,31.164,12.028,48.471,0.5263,0.1633,
2364_audio06.wav,audio06,Uridu arranged transport Min Jeddah ila Madinah Ghadan.,"Anda dapat memesan tiket Kereta Cepat Haramain melalui situs atau aplikasi resminya untuk perjalanan yang paling cepat dan nyaman. Sebagai alternatif, Anda juga bisa menggunakan layanan taksi seperti Uber atau Careem untuk fleksibilitas lebih.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2364_audio06_response.wav,4.744,13.543,11.745,30.038,0.25,0.0435,
2364_audio12.wav,audio12,Bagaimana proses visa Saudi untuk umroh dari Indonesia sekarang?,Anda dapat mengajukan visa melalui agen perjalanan umrah resmi (PPIU) atau secara mandiri melalui platform digital Nusuk. Prosesnya dilakukan secara online dengan menyiapkan dokumen seperti paspor dan foto terbaru.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2364_audio12_response.wav,4.804,20.418,11.834,37.063,0.2222,0.0364,
2364_audio13.wav,audio13,explain step by step how booking flights to Jeddah online,"Buka aplikasi atau situs perjalanan seperti Traveloka, lalu pilih kota asal dan Jeddah sebagai tujuan serta tentukan tanggal keberangkatan. Setelah memilih jadwal yang sesuai, lengkapi data penumpang dan selesaikan pembayaran melalui metode yang tersedia hingga e-tiket Anda terbit.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2364_audio13_response.wav,4.775,24.661,12.042,41.483,0.4545,0.3455,
2364_audio14.wav,audio14,How to prepare dokumen umroh dari Indonesia dengan benar?,"Siapkan paspor dengan masa berlaku minimal 6 bulan, visa umrah, dan sertifikat vaksinasi yang diwajibkan. Pastikan juga dokumen pendukung seperti pas foto terbaru dan KTP sudah siap untuk melengkapi proses administrasi Anda.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2364_audio14_response.wav,4.747,21.003,12.114,37.87,0.2222,0.0417,
2364_audio17.wav,audio17,"In your opinion, Arabic language is not easy for you?","Sebagai AI, saya tidak merasakan kesulitan seperti manusia karena saya memproses bahasa melalui pola data. Namun, saya mengakui bahwa bahasa Arab memiliki struktur tata bahasa yang sangat kompleks dan mendalam.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2364_audio17_response.wav,4.797,21.478,12.573,38.855,1.0,0.84,
2366_audio01.wav,audio01,"I want to book flight to Jeddah in the next week.
 I can help schedule.",Saya tidak dapat melakukan pemesanan atau menyusun jadwal penerbangan secara langsung. Silakan gunakan aplikasi perjalanan seperti Traveloka atau situs resmi maskapai untuk mengecek jadwal keberangkatan minggu depan.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2366_audio01_response.wav,5.295,29.486,11.749,46.535,1.0909,0.537,
2366_audio02.wav,audio02,I need a simple travel umroh but include Madinah Visit.,"Sebagian besar paket Umrah reguler sudah menyertakan kunjungan ke Madinah dalam jadwal perjalanannya. Anda dapat mencari paket ""Umrah Ekonomi"" dari agen resmi yang terdaftar di Kemenag untuk pilihan yang lebih simpel dan terjangkau.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2366_audio02_response.wav,4.741,15.877,12.015,32.638,0.8889,0.4792,
2366_audio03.wav,audio03,Can you help me arrange transport from Jeddah to Madinah tomorrow?,"Saya tidak dapat melakukan pemesanan secara langsung. Anda bisa memesan tiket Kereta Cepat Haramain melalui situs resminya untuk perjalanan tercepat, atau menggunakan layanan taksi seperti Uber dan Careem.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2366_audio03_response.wav,4.804,20.118,11.55,36.476,0.3636,0.1786,
2366_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar,"Anda dapat mengajukan visa melalui portal Nusuk atau agen perjalanan resmi dengan menyiapkan paspor dan foto terbaru. Cukup isi formulir secara online, unggah dokumen yang diminta, dan selesaikan pembayaran melalui platform tersebut.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2366_audio04_response.wav,4.722,25.639,11.799,42.164,0.0,0.0,
2366_audio05.wav,audio05,"Ya Ahui, Uridu book flight ila jaddah al-usbu'an laqadim
 hal bisa bantu ajidah afda schedule warihlatan mubashiroh","Mohon maaf, saya tidak dapat memesan tiket atau mencarikan jadwal penerbangan secara langsung. Anda dapat mengecek jadwal penerbangan langsung ke Jeddah untuk minggu depan melalui aplikasi perjalanan seperti Traveloka atau situs resmi maskapai.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2366_audio05_response.wav,5.752,17.667,12.106,35.53,0.5263,0.1224,
2366_audio06.wav,audio06,Uridu arranged transport menjeddah ila Madinah Khadan,"Anda dapat memesan tiket Kereta Cepat Haramain melalui situs atau aplikasi resminya untuk perjalanan yang paling cepat dan nyaman. Sebagai alternatif, Anda juga bisa menggunakan layanan taksi seperti Uber atau Careem untuk fleksibilitas lebih.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2366_audio06_response.wav,5.331,19.117,11.986,36.441,0.5,0.0652,
2366_audio07.wav,audio07,"Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan?","Saya tidak dapat melakukan pemesanan tiket secara langsung. Namun, mendarat di Jeddah pada pagi hari sangat disarankan agar Anda bisa langsung melanjutkan perjalanan ke Madinah menggunakan Kereta Cepat Haramain dengan lebih efisien.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2366_audio07_response.wav,4.788,22.551,12.159,39.503,0.0909,0.0172,
2366_audio11.wav,audio11,Why do fasting in Ramadan is necessary for Muslims?,"Puasa Ramadan penting untuk meningkatkan ketakwaan kepada Allah SWT dan melatih disiplin diri. Selain itu, ibadah ini juga menumbuhkan rasa empati terhadap sesama yang sedang mengalami kesulitan.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2366_audio11_response.wav,4.769,25.06,11.701,41.535,0.875,0.575,
2366_audio13.wav,audio13,"Let's explain step by step
 how to book flight gadgets online","Gunakan aplikasi perjalanan atau situs maskapai, lalu masukkan kota asal, tujuan ke Jeddah, dan tanggal keberangkatan. Setelah memilih jadwal yang sesuai, lengkapi data penumpang dan selesaikan pembayaran hingga e-tiket Anda diterbitkan.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2366_audio13_response.wav,5.331,26.493,12.069,43.898,0.7273,0.5273,
2366_audio15.wav,audio15,"Please put the checklist of the preparation of umroh, which is included in the bottom.","Pastikan Anda telah menyiapkan semua kebutuhan dokumen dan perlengkapan agar perjalanan ibadah Anda berjalan lancar dan tenang. Berikut adalah daftar periksa yang perlu Anda siapkan:

**Daftar Periksa Persiapan Umrah:**
*   **Dokumen Penting:** Paspor, Visa, Sertifikat Vaksin, Tiket Pesawat, dan Bukti Reservasi Hotel.
*   **Perlengkapan Ibadah:** Kain Ihram, Sajadah, Buku Doa, dan Mukena/Sarung.
*   **Kebutuhan Pribadi:** Obat-obatan pribadi, Alat mandi, Pakaian yang nyaman, serta Sandal/Sepatu.
*   **Elektronik:** Charger, Powerbank, dan Adaptor Universal.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2366_audio15_response.wav,4.739,27.009,15.715,47.469,1.5556,0.8621,
2367_audio1.wav,audio1,Aku mau book flight ke Jeddah minggu depan. Bisa bantu schedule?,Saya tidak dapat melakukan pemesanan atau menyusun jadwal penerbangan secara langsung. Anda dapat mengecek jadwal terbaik melalui aplikasi perjalanan seperti Traveloka atau situs resmi maskapai untuk keberangkatan minggu depan.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2367_audio1_response.wav,4.814,24.642,11.654,41.115,,,
2367_audio10.wav,audio10,Apa perbedaan umrah dan hajj secara detail dalam Islam?,"Haji wajib dilakukan pada waktu tertentu (bulan Dzulhijjah) dan memiliki ritual penting seperti wukuf di Arafat, sedangkan Umrah dapat dilakukan kapan saja tanpa wukuf. Perbedaan utamanya terletak pada waktu pelaksanaan serta rangkaian ritualnya yang lebih lengkap pada Haji.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2367_audio10_response.wav,4.797,22.873,12.065,39.74,0.1111,0.0217,
2367_audio13.wav,audio13,Jelaskan step by step cara booking flight gadgets secara online.,"Buka situs atau aplikasi perjalanan seperti Traveloka, lalu masukkan kota asal, tujuan ke Jeddah, dan tanggal keberangkatan Anda. Setelah memilih jadwal, lengkapi data penumpang dan selesaikan pembayaran melalui metode yang tersedia hingga e-tiket Anda terbit.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2367_audio13_response.wav,4.745,42.89,12.29,59.931,0.2727,0.1636,
2367_audio18.wav,audio18,I feel overwhelmed dengan persiapan umrah. Ada tips sederhana?,"Buatlah daftar prioritas dan kerjakan satu per satu, dimulai dari hal yang paling mendesak seperti dokumen perjalanan. Tetaplah tenang dan jangan lupa berdoa agar seluruh persiapan Anda diberikan kelancaran.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2367_audio18_response.wav,4.818,26.937,12.199,43.959,0.2222,0.0377,
2367_audio2.wav,audio2,"Aku butuh travel om, raw simple, tapi include Madinah visit.","Sebagian besar paket Umrah reguler sudah mencakup kunjungan ke Madinah dalam jadwal perjalanannya. Anda dapat mencari paket ""Umrah Ekonomi"" dari agen perjalanan resmi yang terdaftar di Kemenag untuk pilihan yang lebih simpel dan terjangkau.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2367_audio2_response.wav,5.223,20.576,11.797,37.602,,,
2367_audio3.wav,audio3,Can you help aku arrange transport dari Jeddah ke Bandinah tomorrow?,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda dapat menggunakan Kereta Cepat Haramain untuk perjalanan tercepat, atau menggunakan layanan taksi seperti Uber dan Careem untuk fleksibilitas lebih.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2367_audio3_response.wav,4.724,21.473,12.365,38.568,,,
2367_audio4.wav,audio4,Explain step by step cara apply visa Saudi dengan benar.,"Anda dapat mengajukan visa melalui agen perjalanan umrah resmi atau secara mandiri melalui platform Nusuk. Prosesnya meliputi pengunggahan dokumen seperti paspor dan foto, pengisian formulir online, serta penyelesaian pembayaran secara digital.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2367_audio4_response.wav,4.73,27.353,11.985,44.074,,,
2367_audio5.wav,audio5,"Yeah, I read the book flight.
 Ila Jeddah Al-Usbu'al Qadim.
 Hal bisa bantu Ajida Afdal schedule warih latan Mubasirah?",Saya tidak dapat melakukan pemesanan atau mencarikan jadwal penerbangan secara langsung. Silakan gunakan aplikasi perjalanan seperti Traveloka atau situs resmi maskapai untuk mengecek pilihan penerbangan langsung ke Jeddah untuk minggu depan.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2367_audio5_response.wav,5.221,25.396,11.911,42.535,,,
2367_audio6.wav,audio6,Uridu Range Transport min cedda ilama dinahgodan.,"Anda dapat memesan tiket Kereta Cepat Haramain melalui situs atau aplikasi resminya untuk perjalanan yang paling cepat dan nyaman. Sebagai alternatif, Anda juga bisa menggunakan layanan taksi seperti Uber atau Careem untuk fleksibilitas lebih.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2367_audio6_response.wav,4.717,22.086,11.471,38.279,,,
2367_audio7.wav,audio7,"Book flight ke Jeddah, lalu lanjut ke Madinah. Schedule terbaik kapan?","Banyak jamaah menyarankan mengunjungi Madinah terlebih dahulu agar dapat beristirahat sebelum melaksanakan ibadah Umrah di Makkah. Untuk perjalanan dari Jeddah, menggunakan Kereta Cepat Haramain adalah pilihan yang paling efisien dan nyaman.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2367_audio7_response.wav,4.675,28.6,10.946,44.226,,,
2369_audio1.wav,audio1,"If you want to book flight to Jeddah, can you help schedule?",Saya tidak dapat membantu melakukan pemesanan atau menyusun jadwal penerbangan secara langsung. Silakan gunakan aplikasi perjalanan seperti Traveloka atau kunjungi situs resmi maskapai untuk mendapatkan pilihan jadwal penerbangan terbaik ke Jeddah.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2369_audio1_response.wav,4.684,13.661,12.028,30.379,,,
2369_audio10.wav,audio10,Jelaskan step by step cara booking flight ke Jeddah secara online.,"Buka aplikasi atau situs perjalanan seperti Traveloka, lalu masukkan kota asal, tujuan ke Jeddah, dan tanggal keberangkatan. Pilih jadwal yang sesuai, lengkapi data penumpang, dan selesaikan pembayaran melalui metode yang tersedia hingga e-tiket Anda terbit.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2369_audio10_response.wav,4.758,12.914,12.26,29.937,1.2222,1.0,
2369_audio2.wav,audio2,I need travel umrah simple but include Madinah visit.,"Sebagian besar paket Umrah reguler sudah mencakup kunjungan ke Madinah dalam jadwal perjalanannya. Anda dapat mencari paket ""Umrah Ekonomi"" dari agen resmi yang terdaftar di Kemenag untuk pilihan yang lebih simpel dan terjangkau.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2369_audio2_response.wav,4.736,29.497,11.847,46.085,,,
2369_audio3.wav,audio3,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,"Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda bisa menggunakan Kereta Cepat Haramain melalui situs resminya untuk pilihan tercepat, atau layanan taksi seperti Uber dan Careem untuk fleksibilitas lebih.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2369_audio3_response.wav,4.868,14.527,11.832,31.233,,,
